BARRA;PRODUCTO;FAM;DESCPROD;LABORATORIO;FECLOTE;NETO;PEDIDO;TOTAL NETO;SALDO
8,44E+12;30400045;FAM;DISFLAX 6 MG 20 COMPRIMIDOS BIRANURADOS [BE] (DEFLAZACORT);FAES FARMA CHILE;46752;$25.590;;;43
7,80E+12;27701084;FAM;DISFRUTA LIMON 100 G. (A.CITRICO+BICARBONATO SODIO+CARBONATO SODIO);MAVER;46691;$3.084;;;147
7,80E+12;271509;FAM;DISFRUTA LIMON SOBRES [60] (A.CITRICO+BICARBONATO SODIO+CARBONATO SODIO);MAVER;46721;$8.439;;;73
7,80E+12;27701083;FAM;DISFRUTA NATURAL 100 G. (A.CITRICO+BICARBONATO SODIO+CARBONATO SODIO);MAVER;46721;$3.027;;;359
7,80E+12;271508;FAM;DISFRUTA NATURAL SOBRES 60 UNID. (A.CITRICO+BICARBONATO SODIO+CARBONATO SODIO);MAVER;46691;$7.774;;;192
7,80E+12;27200021;FAM;DISILDEN 100 MG 10 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46783;$6.074;;;3536
7,80E+12;27200022;FAM;DISILDEN 100 MG 20 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46783;$8.850;;;2186
7,80E+12;27200019;FAM;DISILDEN 100 MG 3 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46783;$2.190;;;1792
7,80E+12;27200020;FAM;DISILDEN 100 MG 5 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46811;$3.027;;;471
7,80E+12;27200006;FAM;DISILDEN 50 MG 10 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46752;$4.294;;;1242
7,80E+12;27200007;FAM;DISILDEN 50 MG 20 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46752;$7.787;;;1022
7,80E+12;27200017;FAM;DISILDEN 50 MG 3 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46721;$1.637;;;1324
7,80E+12;27200018;FAM;DISILDEN 50 MG 5 COMPRIMIDOS RECUBIERTOS [BE] (SILDENAFIL);IPHSA;46752;$2.551;;;1678
7,80E+12;269977;FAM;DISVEN 2 MG 28 COMPRIMIDOS RECUBIERTOS (DIENOGEST);RECALCINE;46234;$37.794;;;2
7,79E+12;37401021;FAM;DIVALPREX 500 MG 50 COMPRIMIDOS RECUBRIMIENTO ENTERICO [BE] (ACIDO VALPROICO);GADOR PHARMA;46418;$27.600;;;16
7,80E+12;87154;FAM;DIVANON 100 MG 3 CAPSULAS BLANDAS VAGINALES (CLINDAMICINA);TECNOFARMA;46538;$22.258;;;30
7,80E+12;87155;FAM;DIVANON 100 MG 7 CAPSULAS BLANDAS VAGINALES (CLINDAMICINA);TECNOFARMA;46660;$36.157;;;39
7,80E+12;87171;FAM;DIVARIL 30 MG 30 COMPRIMIDOS (MIRTAZAPINA);TECNOFARMA;46234;$44.993;;;11
7,80E+12;4443;FAM;DIXI-35 21 COMPRIMIDOS RECUBIERTOS (ETINILESTRADIOL+CIPROTERONA);RECALCINE;46721;$30.761;;;114
7,80E+12;198000266B;FAM;DOBUTAMINA 250 MG/5ML SOL. INYECTABLE X 10;INYECTABLES;46477;$27.450;;;8
7,80E+12;263906;FAM;DOCIVIN 10 MG X 30 CAP. (DOMPERIDONA);MINTLAB;46477;$3.332;;;1561
7,80E+12;253807;FAM;DOCIVIN 10 MG/ML SUSPENSION ORAL GOTAS 15 ML (DOMPERIDONA);MINTLAB;46326;$2.970;;;1
7,80E+12;15205047;FAM;DOGUIVIT ADULTO X 30 COMP. MAST. [USO VETERINARIO];VETERINARIA DRAG PHARMA;46843;$9.501;;;5
7,80E+12;15205038;FAM;DOGUIVIT CACHORROS X 60 COMP. MAST. [USO VETERINARIO];VETERINARIA DRAG PHARMA;46721;$10.453;;;8
7,80E+12;15205037;FAM;DOGUIVIT SENIOR X 30 COMP. MAST. [USO VETERINARIO];VETERINARIA DRAG PHARMA;46843;$14.756;;;6
7,80E+12;41047;FAM;DOLCOPIN SOLUCION ORAL GOTAS (ESCOPOLAMINA+METAMIZOL);PASTEUR;46234;$4.551;;;405
7,80E+12;273312;FAM;DOLDENT 7,5% GEL 10 G. (BENZOCAINA);MAVER;46356;$5.312;;;126
7,80E+12;30701010;FAM;DOLERTAB 200 MG 30 CAPSULAS [BE] (CELECOXIB);OPKO;46234;$4.284;;;443
7,80E+12;87085;FAM;DOLGENAL 10 MG 10 COMPRIMIDOS (KETOROLACO);TECNOFARMA;45961;$19.535;;;1
7,80E+12;87086;FAM;DOLGENAL 30 MG/ML SOLUCION INYECTABLE 3 AMPOLLAS (KETOROLACO);TECNOFARMA;46295;$14.432;;;114
7,84E+12;287564;FAM;DOLGENAL SL 30 MG 4 COMPRIMIDOS (KETOROLACO TROMETAMINA);TECNOFARMA;46265;$11.942;;;793
7,80E+12;41110;FAM;DOLIDER X 10 COMPRIMIDOS (AAS+PARACETAMOL+CAFEINA);PASTEUR;46446;$2.060;;;475
7,80E+12;267684;FAM;DOLODROPS 1,5% SOLUCION ORAL GOTAS 25 ML (DICLOFENACO);SAVAL;46507;$16.628;;;48
7,80E+12;276899;FAM;DOLO-MERPAL 20 CAPSULAS MICROGR (DICLOFENACO+CIANOCOBALAMINA+PIRIDOXINA+TIAMINA);PRATER;46265;$15.594;;;64
7,80E+12;273313;FAM;DOLORUB 5% CREMA 45 G. (IBUPROFENO);MAVER;46477;$4.054;;;618
7,80E+12;100001096;FAM;DOLORUB 5% GEL DERMICO 60 G. C/APLICADOR (IBUPROFENO) ;MAVER;46811;$5.122;;;528
7,80E+12;292084;FAM;DOLORUB PATCH ACTIVA CIRCULACION PARCHE DERMICO 18X13CM 1 UNID. [DM];MAVER;46387;$2.073;;;1173
7,80E+12;1320;FAM;DOLOSPAM 15 COMPRIMIDOS (ATROPINA+PAPAVERINA) ;CHILE;46752;$2.399;;;1782
7,80E+12;384053;FAM;DOLOSTAT-BI 150 MG 10 COMPRIMIDOS LIBERACION PROLONGADA [BE] (KETOPROFENO) ;EUROFARMA;46387;$9.996;;;262
7,80E+12;258403;FAM;DOLOTEN 30 COMPRIMIDOS [BE] (PARACETAMOL+TRAMADOL);BAGO;46721;$17.631;;;340
7,80E+12;6359;FAM;DOLOVERINA 200 MG 20 COMPRIMIDOS RECUBIERTOS LP (MEBEVERINA);SAVAL;46691;$28.629;;;66
7,80E+12;73022;FAM;DOLPIC 200 MG X 10 COMPRIMIDOS (TRIMEBUTINO);PASTEUR;46418;$11.595;;;91
7,80E+12;252752;FAM;DOLPIC 200 MG X 30 COMPRIMIDOS (TRIMEBUTINO);PASTEUR;46599;$22.543;;;56
7,80E+12;73023;FAM;DOLPIC 200 MG X 50 COMPRIMIDOS (TRIMEBUTINO);PASTEUR;46418;$31.207;;;68
7,80E+12;11105010;FAM;DOLSOM 100 MG/ML SOLUCION ORAL GOTAS 30 ML (PARACETAMOL);PRATER;46418;$1.771;;;50
7,80E+12;87003;FAM;DOMINIUM 20 MG 30 COMPRIMIDOS [BE] (FLUOXETINA);TECNOFARMA;46721;$27.589;;;10
7,80E+12;87075;FAM;DOMINIUM 20 MG 60 COMPRIMIDOS [BE] (FLUOXETINA);TECNOFARMA;46721;$47.962;;;4
7,80E+12;199216;FAM;DOMPERIDONA [BE] 10 MG 20 CAPSULAS;GENERICOS VARIOS;47087;$1.276;;;9151
7,80E+12;199216W;FAM;DOMPERIDONA [BE] 10 MG 20 COMPRIMIDOS;GENERICOS VARIOS;47026;$838;;;2392
7,80E+12;198000157B;FAM;DOMPERIDONA 10 MG/2ML SOL. INYECTABLE X 100;INYECTABLES;46691;$469.654;;;12
7,80E+12;253207;FAM;DOMPESIN 1% SUSPENSION ORAL GOTAS 20 ML (DOMPERIDONA);SANITAS;46599;$3.180;;;34
7,80E+12;29900011;FAM;DONABEL 2/1 COMPRIMIDOS RECUBIERTOS (DIENOGEST+ESTRADIOL);EXELTIS;46203;$31.694;;;2
7,80E+12;30901045;FAM;DONAP 10 MG 30 COMPRIMIDOS REC. (DONEPEZILO);ASCEND;46265;$30.350;;;9
8,90E+12;19900068S;FAM;DONEPEZILO [BE] 10 MG 30 COMPRIMIDOS RECUBIERTOS;GENERICOS VARIOS;46234;$11.614;;;365
7,80E+12;1230;FAM;DONOMIX CREMA 15 G. (CLOTRIMAZOL+BETAMETASONA);CHILE;46418;$17.460;;;140
7,80E+12;256642;FAM;DONTER 1% CREMA DERMICA 15 G. (TERBINAFINA);MINTLAB;47026;$3.313;;;147
7,80E+12;256641;FAM;DONTER 250 MG 30 COMPRIMIDOS (TERBINAFINA);MINTLAB;46142;$16.736;;;54
7,80E+12;270885;FAM;DOOX 5 MG 30 COMPRIMIDOS [BE] (NEBIVOLOL);CHILE;46418;$15.213;;;48
7,71E+12;99540102;FAM;DORTIM SOLUCION OFTALMICA 6 ML (DORZOLAMIDA+TIMOLOL);OPHTHA;46203;$36.157;;;28
7,80E+12;30901047;FAM;DORZOX 2% SOLUCION OFTALMICA 5 ML (DORZOLAMIDA+TIMOLOL);ASCEND;46356;$16.736;;;2
7,80E+12;30901046;FAM;DORZOX T SOLUCION OFTALMICA 5 ML (DORZOLAMIDA+TIMOLOL);ASCEND;46295;$18.831;;;10
7,80E+12;15413;FAM;DOSIN 10 MG/ML SUSPENSION ORAL GOTAS 20 ML (DOMPERIDONA);ANDROMACO;46173;$9.592;;;19
7,79E+12;85850262;FAM;DOVE DEO MUJER GO PEPINO TE VERDE SPRAY 150 ML;MARGARITA UAUY  E HIJOS SPA ;46843;$3.751;;;19
7,79E+12;85850121;FAM;DOVE DEO SENSITIVE AP MUJER SPRAY 150 ML ;MARGARITA UAUY  E HIJOS SPA ;46599;$3.751;;;24
7,79E+12;972500109;FAM;DOVE DRY INVISIBLE MUJER DEO SPRAY 150 ML ;MARGARITA UAUY  E HIJOS SPA ;46783;$4.092;;;1
7,51E+12;85850111;FAM;DOVE TONO UNIFORME DEO MUJER AP SPRAY 150 ML ;MARGARITA UAUY  E HIJOS SPA ;46811;$3.751;;;8
7,80E+12;199406G;FAM;DOXICICLINA [BE] 100 MG 10 CAPSULAS;GENERICOS VARIOS;46783;$2.966;;;2210
7,80E+12;199406;FAM;DOXICICLINA [BE] 100 MG 10 COMPRIMIDOS ;GENERICOS VARIOS;46660;$3.726;;;105
7,80E+12;21201051;FAM;DOXICLAT 100 MG 30 CAPS. [BE] (DOXICICLINA);D&M PHARMA;46783;$19.402;;;32
7,80E+12;152223;FAM;DOXIMICIN 100 MG X 10 COMPRIMIDOS (DOXICICLINA) [USO VETERINARIO];VETERINARIA DRAG PHARMA;46691;$12.281;;;62
7,80E+12;152257;FAM;DOXIMICIN JARABE 60 ML [USO VETERINARIO];VETERINARIA DRAG PHARMA;46326;$12.167;;;69
7,80E+12;19048;FAM;DOXITHAL 100 MG 10 CAPSULAS (DOXICICLINA);PHARMA INVESTI;46904;$12.662;;;311
7,81E+12;250418;FAM;DOXIUM 500 MG 60 CAPSULAS (DOBESILATO DE CALCIO);ITF FARMA;47087;$87.778;;;2
7,80E+12;274246;FAM;DROLSAN 200MG 30 COM. REC. (HIDROXICLOROQUINA);MINTLAB;46265;$13.473;;;22
7,80E+12;255520;FAM;DRONAVAL 150 MG 1 COMPRIMIDO RECUBIERTO [BE] (IBANDRONATO);SAVAL;46265;$32.911;;;7
7,80E+12;256568;FAM;DRONAVAL 150 MG 3 COMPRIMIDOS RECUBIERTOS [BE] (ACIDO IBANDRONATO);SAVAL;46418;$82.805;;;4
1,78E+13;33330029;FAM;DRONTAL PLUS PERROS 10 KG. 48 COMPRIMIDOS (FEBANTEL+PIRANTEL+PRAZIQUANTEL);ELANCO;45869;$165.362;;;12
1,78E+13;33330030;FAM;DRONTAL PLUS PERROS 35 KG. 20 COMPRIMIDOS (FEBANTEL+PIRANTEL+PRAZIQUANTEL);ELANCO;45869;$172.864;;;16
7,80E+12;198000160B;FAM;DROPERIDOL 5 MG/2ML SOL. INYECTABLE X 100;INYECTABLES;46660;$216.980;;;4
7,80E+12;41410127;FAM;DROPOL [BE] 1000 MG 20 COMPRIMIDOS (PARACETAMOL);PASTEUR;46811;$5.421;;;418
7,80E+12;41415028;FAM;DROPOL INFANTIL 100 MG/ML SOLUCION ORAL GOTAS 15 ML (PARACETAMOL);PASTEUR;46356;$2.237;;;106
7,80E+12;6356;FAM;DUALTEN 12,5 MG 30 COMPRIMIDOS [BE] (CARVEDILOL);SAVAL;46507;$18.155;;;7
7,80E+12;6357;FAM;DUALTEN 25 MG 30 COMPRIMIDOS [BE] (CARVEDILOL);SAVAL;46568;$26.637;;;5
7,80E+12;251431;FAM;DUALTEN 6,25 MG 30 COMPRIMIDOS [BE] (CARVEDILOL);SAVAL;46418;$10.832;;;27
7,46E+12;262586;FAM;DUBLINA 100 MG 30 COMPRIMIDOS (CIPROFIBRATO)     ;PHARMA INVESTI;46326;$36.538;;;90
3,28E+12;10102046;FAM;DUCRAY ANAPHASE ANTICAIDA ACONDICIONADOR 200 ML;AVENE;46599;$17.345;;;64
3,28E+12;10102135;FAM;DUCRAY ANAPHASE SHAMPOO 200 ML;AVENE;46660;$17.505;;;35
3,28E+12;10102041;FAM;DUCRAY ANAPHASE+ ESTIMULANTE ANTICASPA SHAMPOO 400 ML;AVENE;46660;$23.381;;;58
3,28E+12;10102131;FAM;DUCRAY ARGEAL SHAMPOO 200 ML;AVENE;46446;$15.975;;;1
3,28E+12;10102049;FAM;DUCRAY DEXYANE EMOLIANTE ANTI-IRRITACION CARA/CUERPO CREMA 400 ML;AVENE;46599;$26.808;;;32
3,28E+12;10102144;FAM;DUCRAY EXTRA DOUX SHAMPOO 400ML;AVENE;46477;$13.162;;;9
3,28E+12;10102136;FAM;DUCRAY KELUAL DS CREMA 40ML;AVENE;46538;$19.783;;;2
3,28E+12;10102038;FAM;DUCRAY KELUAL DS ESTADOS DESCAMATIVOS SEVEROS CON PICORES SHAMPOO 100 ML;AVENE;46660;$21.306;;;61
3,28E+12;10102048;FAM;DUCRAY KERACNYL GLICOLIC+ CONTROL DESINCRUSTANTE PUNTOS NEGROS PIEL TENDENCIA ACNEICA CREMA 30 ML;AVENE;46203;$22.448;;;6
3,28E+12;10102044;FAM;DUCRAY KERACNYL LIMPIADOR CARA Y CUERPO PIEL TENDENCIA ACNEICA GEL 400 ML;AVENE;46418;$21.820;;;19
3,28E+12;10102043;FAM;DUCRAY KERACNYL PP HIDRATACION INTENSIVA A/IMPREFECCIONES PIEL TENDENCIA ACNEICA CREMA 30 ML;AVENE;46538;$22.898;;;35
3,28E+12;10102140;FAM;DUCRAY KERACNYL REPAIR BALSAMO LABIAL 15ML;AVENE;46081;$11.710;;;1
3,28E+12;10102116;FAM;DUCRAY KERACNYL SERUM 30ML (MONOLUARINA/MYRTACINE);AVENE;45991;$35.205;;;6
3,28E+12;10102143;FAM;DUCRAY KERACNYL UV  SPF50+ FLUIDO 50ML;AVENE;46081;$23.591;;;24
3,28E+12;10102139;FAM;DUCRAY KERTYOL PSO SHAMPOO 200ML;AVENE;46477;$20.925;;;8
3,28E+12;10102124;FAM;DUCRAY MELASCREEN CONTORNO DE OJOS;AVENE;46295;$34.063;;;3
3,28E+12;10102096;FAM;DUCRAY MELASCREEN DESPIGMENTANTE TRATAMIENTO DE ATAQUE ROSTRO-ESCOTE CREMA 30 ML;AVENE;46660;$41.001;;;27
3,28E+12;10102042;FAM;DUCRAY MELASCREEN FOTOENVEJECIMIENTO SPF50+ CUIDADO GLOBAL MANOS CREMA 50 ML;AVENE;46660;$12.372;;;49
3,28E+12;10102095;FAM;DUCRAY MELASCREEN PHOTO-AGING CARA-ESCOTE MANCHAS OSCURAS-ARRUGAS SERUM 30 ML;AVENE;46081;$39.965;;;2
3,28E+12;10102118;FAM;DUCRAY MELASCREEN UV SPF50+ PIEL NORMAL/MIXTA CREMA FLUIDA 50ML;AVENE;46203;$26.123;;;29
8,90E+12;19900053S;FAM;DULOXETINA [BE] 30 MG 28 CAPSULAS GRANULOS RECUBRIMIENTO ENTERICO;GENERICOS VARIOS;46022;$4.551;;;2682
8,90E+12;286935S;FAM;DULOXETINA [BE] 60 MG 30 CAPSULAS GRANULOS RECUBRIMIENTO ENTERICO;GENERICOS VARIOS;46721;$7.692;;;1844
7,80E+12;262905;FAM;DUODART 0,5/0,4 MG 30 CAPSULAS BLANDAS GRANULOS ENTERICOS LP [RT] (DUTASTERIDA+T;GLAXO FARMA;45991;$66.632;;;3
7,80E+12;290593;FAM;DUORESP-SPIROMAX 160/4,5 MCG POLVO INHALACION 120 DOSIS (BUDESONIDA+FORMOTEROL);CHILE;46568;$68.906;;;38
7,80E+12;290594;FAM;DUORESP-SPIROMAX 320/9 MCG POLVO INHALACION 60 DOSIS (BUDESONIDA+FORMOTEROL);CHILE;46295;$70.429;;;23
7,80E+12;21201042;FAM;DUOTEX FORTE GEL DERMICO 30 G. (ADAPALENO+PEROXIDO DE BENZOILO);D&M PHARMA;46081;$35.205;;;10
5,41E+12;265401;FAM;DUOTRAV SOLUCION OFTALMICA 25 ML (TRAVOPROST+TIMOLOL);PASTEUR;46112;$63.194;;;5
7,80E+12;6247;FAM;DUOVAL JARABE 120 ML (PSEUDOEFEDRINA+CLORFENAMINA);SAVAL;46660;$13.309;;;236
7,80E+12;6246;FAM;DUOVAL SOLUCION ORAL GOTAS 15 ML (PSEUDOEFEDRINA+CLORFENAMINA);SAVAL;46142;$13.042;;;103
7,80E+12;19227;FAM;DUPHASTON 10 MG 20 COMPRIMIDOS RECUBIERTOS (DIDROGESTERONA);RECALCINE;46446;$30.445;;;78
7,80E+12;68041;FAM;DURATEARS UNGUENTO OFTALMICO 3,5 G. (GLICEROL+LANOLINA) [DM];ALCON;46630;$53.358;;;67
5,04E+12;16301037;FAM;DUREX ANILLO DIABLILLO [DM];RECKITT BENCKISER;46173;$7.688;;;28
7,81E+12;16301026;FAM;DUREX CLASICO CONDONES 12 UNIDADES [DM];RECKITT BENCKISER;47330;$5.082;;;330
7,50E+12;16301027;FAM;DUREX CLASICO CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;47269;$2.083;;;410
5,05E+12;16301038;FAM;DUREX CLIMAX MUTUO CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;46904;$2.999;;;142
7,50E+12;16301028;FAM;DUREX EXTRA SEGURO CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;47149;$2.228;;;175
7,76E+12;16301056;FAM;DUREX JEANS CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;46811;$1.999;;;171
7,50E+12;16301029;FAM;DUREX MAXIMO PLACER CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;47269;$2.570;;;235
7,50E+12;16301030;FAM;DUREX PLACER PROLONGADO CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;47269;$2.951;;;132
7,50E+12;16300015;FAM;DUREX PLAY CHERRY GEL 50 ML [DM];RECKITT BENCKISER;46691;$4.874;;;57
7,81E+12;16300012;FAM;DUREX PLAY INTENSE ORGASMIC ANILLO VIBRADOR [DM];RECKITT BENCKISER;46265;$7.431;;;25
7,50E+12;16301059;FAM;DUREX PLAY TINGLE LUBRICANTE 50ML [DM];RECKITT BENCKISER;46599;$4.931;;;35
7,70E+12;16301032;FAM;DUREX REAL FEEL CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;46507;$3.012;;;133
7,81E+12;16301033;FAM;DUREX SENSITIVO DELGADO CONDONES 12 UNIDADES [DM];RECKITT BENCKISER;47422;$5.503;;;370
7,50E+12;16301034;FAM;DUREX SENSITIVO DELGADO CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;47269;$2.072;;;440
5,05E+12;16301035;FAM;DUREX SENSITIVO EXTRA DELGADO CONDONES 3 UNIDADES [DM];RECKITT BENCKISER;47238;$2.780;;;142
8,44E+12;29301012;FAM;DUTAMSUVITAE 0,5/0,4 30 CAPSULAS GRAN.REC.ENT. [BE] (DUTASTERIDA+TAMSULOSINA);GALENICUM;46295;$14.508;;;191
7,80E+12;29301016;FAM;DUTASVITAE 0,5 MG 30 CAPSULAS BLANDAS [BE] (DUTASTERIDA);GALENICUM;46811;$26.325;;;113
7,80E+12;29301018;FAM;EBASVITAE 20 MG 20 COMPRIMIDOS DISPERSABLES (EBASTINA);GALENICUM;46173;$18.202;;;6
7,73E+12;16101020;FAM;EBATENE-8 8 MG 20 COMPRIMIDOS (TIOCOLCHICOSIDO);PHARMA INVESTI;46418;$15.887;;;423
7,80E+12;15801006;FAM;ECHINACEA + VIT C 20 COMPRIMIDOS;KNOP;46295;$4.417;;;40
7,80E+12;100000796;FAM;ECHIPROP D6 60 COMPRIMIDOS [BLISTER];KNOP;47452;$7.441;;;9
7,80E+12;100000797;FAM;ECHIPROP D6 GLOBULOS X 15 G;KNOP;47361;$2.601;;;24
7,81E+12;972400117;FAM;ECOTRAPER  SHAMPOO EXTRASENSIBLE 250 ML [VETERINARIO];ANASAC AMBIENTAL S.A;46811;$5.998;;;12
7,81E+12;972400101;FAM;ECOTRAPER ARENA AGLUTINANTE MAIZ 5 LT. (3,5KG) [VETERINARIO];ANASAC AMBIENTAL S.A;46477;$16.032;;;4
7,81E+12;972400100;FAM;ECOTRAPER CATNIP BOLSA 15 G C/U X 7 UNID.(ESTIMULANTE) [VETERINARIO];ANASAC AMBIENTAL S.A;46682;$14.889;;;1
7,81E+12;972400124;FAM;ECOTRAPER LAVANDA LOCION 250 ML [VETERINARIO];ANASAC AMBIENTAL S.A;46843;$5.636;;;9
7,81E+12;972400115;FAM;ECOTRAPER SHAMPOO AVENA 5 LITROS [VETERINARIO];ANASAC AMBIENTAL S.A;46691;$33.548;;;3
7,81E+12;972400112;FAM;ECOTRAPER SHAMPOO REPELE PULGAS 250 ML [VETERINARIO];ANASAC AMBIENTAL S.A;46234;$6.255;;;10
7,81E+12;972400128;FAM;ECOTRAPER TOALLITA HUMEDA BAMBU X 100 UN [VETERINARIO];ANASAC AMBIENTAL S.A;46657;$5.274;;;11
7,80E+12;252427;FAM;ECTIBAN 10 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (ESCITALOPRAM);CHILE;46142;$26.637;;;315
7,80E+12;22220509;FAM;ECTIBAN 20 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (ESCITALOPRAM);CHILE;46142;$45.487;;;47
7,80E+12;22220510;FAM;ECTIEN-XR 150 MG 30 CAPSULAS MICROGRANULOS REC.LIB.PROL. [BE] (VENLAFAXINA);CHILE;46295;$75.665;;;13
7,80E+12;275539;FAM;ECTIEN-XR 37,5 MG 30 CAPSULAS MICROGRANULOS REC.LIB.PROL. [BE] (VENLAFAXINA);CHILE;46234;$32.431;;;20
7,80E+12;275540;FAM;ECTIEN-XR 75 MG 30 CAPSULAS MICROGRANULOS REC.LIB.PROL. [BE] (VENLAFAXINA);CHILE;46234;$45.422;;;14
7,80E+12;198000161B;FAM;EFEDRINA SULFATO 60 MG/ML SOL. INYECTABLE X 100;INYECTABLES;46783;$91.963;;;100
7,80E+12;10026229;FAM;EFEXOR-XR 150 MG 30 CAPSULAS GRANULOS LIBERACION PROLONGADA (VENLAFAXINA);ASPEN FARMA;46356;$174.578;;;5
7,80E+12;10026230;FAM;EFEXOR-XR 37.5 MG 30 CAPSULAS GRANULOS LIBERACION PROLONGADA (VENLAFAXINA);ASPEN FARMA;46507;$90.231;;;4
6,09E+12;30100;FAM;EFEXOR-XR 75 MG 30 CAPSULAS GRANULOS LIBERACION PROLONGADA (VENLAFAXINA);ASPEN FARMA;46173;$91.373;;;5
3,40E+12;21200027;FAM;EFFICORT 0127 CREMA LIPOFILICA 30 G. (HIDROCORTISONA);D&M PHARMA;46418;$28.130;;;35
7,81E+12;266164;FAM;EGO BLACK COLONIA FOR MEN SPRAY 75 ML;DAVIS;47149;$6.207;;;27
7,81E+12;266471;FAM;EGO BROWN COLONIA FOR MEN SPRAY 75 ML;DAVIS;47057;$6.207;;;25
7,80E+12;971600121;FAM;EHLIFLOXACINO 50MG X 10 COMP. (CARPROFENO) [VETERINARIO];VETERINARIA VIRBAC;46904;$7.026;;;15
7,80E+12;971600123;FAM;EHLIQUANTEL FORTE PERRO X 25 SOBRES ;VETERINARIA VIRBAC;46203;$59.005;;;16
7,36E+11;29801031;FAM;ELAR-B SOLUCION OFTALMICA 1,5% 5 ML (BEPOTASTINA BESILATO);SOPHIA;46150;$26.637;;;16
7,80E+12;265660;FAM;ELBRUS 1 MG 30 COMPRIMIDOS (RASAGILINA);DEUTSCHE PHARMA;46295;$24.733;;;4
7,80E+12;15286;FAM;ELCAL 320 MG 30 CAPSULAS (CALCIO);ANDROMACO;46904;$14.596;;;18
7,80E+12;17170003;FAM;ELCAL FLEX 500 MG POLVO SOL. ORAL CAJA X 30 SACHET (COLAGENO+CALCIO+VITD);ANDROMACO;46477;$15.203;;;267
7,80E+12;15341;FAM;ELCAL FORTE 450 MG 30 CAPSULAS (CALCIO);ANDROMACO;47087;$12.738;;;79
7,80E+12;15287;FAM;ELCAL-D 30 CAPSULAS (CALCIO+VITD);ANDROMACO;46173;$14.901;;;52
7,80E+12;267562;FAM;ELCAL-D 500/800 60 CAPSULAS (CALCIO+VITD);ANDROMACO;46203;$20.259;;;3769
7,80E+12;15337;FAM;ELCAL-D 60 CAPSULAS (CALCIO+VITD);ANDROMACO;46203;$19.779;;;175
7,80E+12;15342;FAM;ELCAL-D FORTE 30 CAPSULAS (CALCIO+VITD);ANDROMACO;46173;$15.194;;;25
7,80E+12;15491;FAM;ELCAL-D PLUS 30 CAPSULAS (CALCIO+VITD);ANDROMACO;46173;$15.746;;;59
7,80E+12;254533;FAM;ELCAL-D PLUS 60 CAPSULAS (CALCIO+VITD);ANDROMACO;46173;$19.116;;;520
7,80E+12;268397;FAM;ELCAL-KID SUSPENSION ORAL 180 ML (CALCIO+VITD);ANDROMACO;46265;$19.836;;;19
7,50E+12;99470105;FAM;ELECTROLIT BEBIDA HIDRATANTE SABOR BLUE RASPBERRY 625ML ;PISA;46507;$2.399;;;64
7,50E+12;99470106;FAM;ELECTROLIT BEBIDA HIDRATANTE SABOR MARACUYA 625ML;PISA;46599;$2.399;;;33
7,50E+12;99470101;FAM;ELECTROLIT BEBIDA HIDRATANTE SABOR UVA 625 ML;PISA;46599;$2.399;;;176
7,50E+12;99470107;FAM;ELECTROLIT ZERO SABOR BLUE RASPBERRY 625ML;PISA;46507;$2.380;;;8
7,50E+12;99470108;FAM;ELECTROLIT ZERO SABOR PONCHE DE FRUTAS 625ML;PISA;46507;$2.380;;;50
7,80E+12;4585;FAM;ELEVAL 100 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (SERTRALINA);RECALCINE;46081;$42.554;;;21
7,80E+12;4453;FAM;ELEVAL 50 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (SERTRALINA);RECALCINE;46053;$22.829;;;30
7,80E+12;971600107;FAM;ELIPROFENO 20MG X 10 COMP. (CARPROFENO) [USO VETERINARIO];VETERINARIA VIRBAC;46904;$8.949;;;42
7,36E+11;29801011;FAM;ELIPTIC OFTENO SOLUCION OFTALMICA 5 ML [BE] (DORZOLAMIDA+TIMOLOL);SOPHIA;46235;$20.087;;;168
7,36E+11;29801012;FAM;ELIPTIC OFTENO-PF SOLUCION OFTALMICA ESTERIL LIBRE DE PRESERVANTES 5 ML [BE] (DORZOLAMIDA+TIMOLOL);SOPHIA;46267;$20.925;;;27
5,42E+12;270836;FAM;ELIQUIS 2,5 MG 60 COMPRIMIDOS RECUBIERTOS (APIXABAN);AXON;46507;$132.353;;;2
